Customer_ID,Propensity_Score,Premium_Plan,Device_Purchase
7333,0.781498109,No,Yes
7334,0.28484243,No,No
7335,0.291495313,No,No
7336,0.775297688,No,No
7337,0.128579789,No,No
7338,0.82296452,No,No
7339,0.625175008,No,No
7340,0.539083766,Yes,No
7341,0.229109382,No,No
7342,0.786368169,Yes,No
7343,0.80495309,No,No
7344,0.482941868,No,No
7345,0.389168975,No,No
7346,0.246161838,Yes,No
7347,0.754234017,Yes,No
7348,0.639451923,Yes,No
7349,0.206631029,No,No
7350,0.79446808,No,No
7351,0.882205313,No,No
7352,0.059247263,Yes,No
7353,0.772420638,No,No
7354,0.852801933,No,No
7355,0.991507899,No,No
7356,0.237601499,No,No
7357,0.371003205,Yes,No
7358,0.966191092,No,No
7359,0.09401555,No,No
7360,0.523707844,No,No
7361,0.50674458,No,No
7362,0.606547739,No,Yes
7363,0.330792615,No,No
7364,0.925918089,No,No
7365,0.270061261,No,No
7366,0.649695518,Yes,No
7367,0.495927023,No,No
7368,0.266673452,Yes,No
7369,0.188853796,Yes,No
7370,0.956562124,Yes,No
7371,0.561291462,No,No
7372,0.604190912,No,No
7373,0.782895459,No,No
7374,0.081226659,No,No
7375,0.713764268,No,No
7376,0.165140138,Yes,Yes
7377,0.740481085,No,No
7378,0.141328672,Yes,No
7379,0.8324937,Yes,No
7380,0.681016261,No,Yes
7381,0.385890289,No,No
7382,0.358834444,No,No
7383,0.148947064,No,Yes
7384,0.904053356,No,No
7385,0.118529273,No,No
7386,0.472077389,No,No
7387,0.236518455,No,No
7388,0.996327508,No,No
7389,0.585844052,No,Yes
7390,0.149584503,Yes,No
7391,0.667563998,No,No
7392,0.991609017,Yes,No
7393,0.605043281,No,No
7394,0.457379095,No,No
7395,0.293270122,No,Yes
7396,0.092123415,Yes,No
7397,0.228246299,Yes,No
7398,0.55362078,No,No
7399,0.753785699,No,No
7400,0.87793089,Yes,Yes
7401,0.79371225,No,No
7402,0.125465201,No,Yes
7403,0.773459885,No,No
7404,0.581604546,No,Yes
7405,0.469107558,Yes,No
7406,0.572764118,No,No
7407,0.008075329,No,No
7408,0.067730243,No,No
7409,0.525849279,No,No
7410,0.173619249,No,No
7411,0.545540952,No,No
7412,0.354213572,No,No
7413,0.907412021,No,No
7414,0.949683427,No,No
7415,0.979784113,No,No
7416,0.898937996,No,No
7417,0.985890851,No,No
7418,0.706147126,No,No
7419,0.96054228,No,No
7420,0.641792465,No,No
7421,0.809214207,Yes,No
7422,0.131909993,No,Yes
7423,0.682599588,No,No
7424,0.931103309,No,No
7425,0.540048242,No,No
7426,0.186819714,No,No
7427,0.526888561,No,No
7428,0.706940994,No,No
7429,0.769788499,Yes,No
7430,0.52370201,No,No
7431,0.217368024,No,No
7432,0.926688789,No,No
7433,0.773617416,No,No
7434,0.270688401,No,No
7435,0.811812917,Yes,No
7436,0.34786265,Yes,No
7437,0.312431345,No,No
7438,0.863076627,Yes,No
7439,0.873235207,No,No
7440,0.398481403,No,No
7441,0.008922805,Yes,No
7442,0.186565621,No,No
7443,0.909296328,No,No
7444,0.898749337,No,No
7445,0.453344748,Yes,No
7446,0.304116707,No,No
7447,0.302748292,No,No
7448,0.897194803,No,Yes
7449,0.324733311,No,No
7450,0.51158026,Yes,No
7451,0.731011051,No,No
7452,0.209481042,No,No
7453,0.253839082,No,No
7454,0.358061893,No,No
7455,0.654223389,Yes,No
7456,0.817490651,No,Yes
7457,0.546705763,No,No
7458,0.132928737,No,Yes
7459,0.446245523,No,No
7460,0.127690722,No,No
7461,0.08829717,No,Yes
7462,0.58961677,No,No
7463,0.956212112,Yes,No
7464,0.837611833,No,No
7465,0.774471263,No,No
7466,0.727055966,No,Yes
7467,0.897127857,Yes,Yes
7468,0.752835084,No,No
7469,0.626877345,No,No
7470,0.36468008,No,No
7471,0.10094389,No,No
7472,0.461033364,Yes,No
7473,0.924784236,No,No
7474,0.583100265,No,No
7475,0.18450418,No,No
7476,0.649023308,No,No
7477,0.465462234,No,No
7478,0.931380089,Yes,No
7479,0.16093991,No,No
7480,0.712011749,Yes,Yes
7481,0.681602465,No,No
7482,0.983541579,Yes,No
7483,0.564912127,No,No
7484,0.871574036,No,No
7485,0.024713938,No,No
7486,0.122891968,Yes,Yes
7487,0.345938573,Yes,Yes
7488,0.619327397,No,No
7489,0.449079345,Yes,No
7490,0.202696247,No,No
7491,0.58920374,No,No
7492,0.566699059,No,No
7493,0.524447479,No,No
7494,0.090556112,No,No
7495,0.927025493,Yes,No
7496,0.592255304,No,No
7497,0.263991747,No,No
7498,0.68741819,No,No
7499,0.317907991,No,No
7500,0.505856027,No,No
7501,0.341131771,Yes,No
7502,0.880394027,No,No
7503,0.993980585,No,No
7504,0.161182065,No,No
7505,0.023578951,Yes,No
7506,0.219322507,Yes,No
7507,0.589951983,No,No
7508,0.17395114,Yes,No
7509,0.811484425,No,No
7510,0.408670577,No,No
7511,0.610532741,No,No
7512,0.455617842,No,No
7513,0.903327922,No,No
7514,0.035135337,No,No
7515,0.729301896,No,No
7516,0.652172133,No,No
7517,0.649515031,No,No
7518,0.413989393,No,No
7519,0.015675228,No,No
7520,0.689240722,No,No
7521,0.829471213,No,No
7522,0.085230311,No,No
7523,0.441617504,No,No
7524,0.162594854,No,No
7525,0.610937786,No,Yes
7526,0.785604876,No,No
7527,0.666706565,No,No
7528,0.31806007,No,No
7529,0.139732703,No,No
7530,0.794268146,No,No
7531,0.323916858,No,No
7532,0.022139832,No,No
7533,0.571421214,No,No
7534,0.24667731,No,Yes
7535,0.841205998,No,No
7536,0.143255204,No,No
7537,0.434800849,No,No
7538,0.253130204,No,No
7539,0.689601619,No,No
7540,0.548530909,No,No
7541,0.790987719,No,No
7542,0.458612575,No,No
7543,0.004808432,No,No
7544,0.215196481,No,No
7545,0.999157108,No,No
7546,0.405344989,No,No
7547,0.620235108,Yes,No
7548,0.904931608,No,No
7549,0.020524182,Yes,No
7550,0.659607396,Yes,Yes
7551,0.288376974,No,No
7552,0.279248255,No,No
7553,0.224851403,No,No
7554,0.822729216,No,No
7555,0.372947732,No,No
7556,0.067116538,No,No
7557,0.096851158,No,No
7558,0.148614363,Yes,No
7559,0.898927587,Yes,No
7560,0.427443427,Yes,No
7561,0.91604934,Yes,Yes
7562,0.817479473,No,No
7563,0.837882621,No,Yes
7564,0.286831811,No,No
7565,0.271314413,No,Yes
7566,0.56006838,No,No
7567,0.417924962,No,No
7568,0.509060688,No,No
7569,0.053204202,No,No
7570,0.971590191,No,No
7571,0.058168808,No,No
7572,0.178831298,No,Yes
7573,0.678200525,No,No
7574,0.155501552,No,No
7575,0.106869928,No,No
7576,0.153620381,No,No
7577,0.061920243,No,Yes
7578,0.25131874,Yes,No
7579,0.271119271,No,No
7580,0.498622088,No,No
7581,0.438722517,No,No
7582,0.473713415,Yes,Yes
7583,0.616039504,No,No
7584,0.230961431,No,No
7585,0.134704131,No,No
7586,0.878878279,No,No
7587,0.63394134,No,No
7588,0.060663294,No,No
7589,0.96105165,No,No
7590,0.693068502,No,No
7591,0.151704642,No,No
7592,0.969134432,Yes,No
7593,0.365407343,No,No
7594,0.98451008,Yes,No
7595,0.103275629,No,No
7596,0.159969217,No,No
7597,0.657419551,No,No
7598,0.022143465,Yes,No
7599,0.018689641,No,No
7600,0.791982832,Yes,No
7601,0.167780332,No,No
7602,0.918789993,No,No
7603,0.425896162,No,No
7604,0.873652354,No,No
7605,0.417763584,No,No
7606,0.530230005,No,No
7607,0.316514162,No,No
7608,0.658076418,No,No
7609,0.318201166,No,No
7610,0.223170098,No,No
7611,0.081047312,Yes,No
7612,0.057669348,No,No
7613,0.305974353,No,No
7614,0.736473345,Yes,No
7615,0.205620066,No,No
7616,0.29922745,No,No
7617,0.905171419,No,No
7618,0.639157496,No,Yes
7619,0.919722389,No,No
7620,0.911226034,No,No
7621,0.063410682,Yes,No
7622,0.955009325,No,No
7623,0.051177959,No,No
7624,0.925618918,Yes,No
7625,0.546733437,Yes,No
7626,0.533189583,No,No
7627,0.713264063,No,No
7628,0.879211271,No,No
7629,0.617004556,Yes,No
7630,0.425399854,No,No
7631,0.111889343,Yes,No
7632,0.789209306,No,No
7633,0.128293492,No,No
7634,0.726365861,Yes,No
7635,0.527924946,No,Yes
7636,0.385835925,No,No
7637,0.612986386,No,No
7638,0.772356086,No,No
7639,0.941139618,Yes,No
7640,0.264696883,No,No
7641,0.94713016,No,No
7642,0.960948046,No,No
7643,0.813630514,No,No
7644,0.881437175,Yes,No
7645,0.692427514,No,No
7646,0.03909722,No,No
7647,0.575078545,Yes,No
7648,0.747204563,No,No
7649,0.941703135,No,No
7650,0.570451847,No,No
7651,0.794200678,No,No
7652,0.705038718,No,No
7653,0.280802889,No,No
7654,0.154728075,No,No
7655,0.750905329,Yes,No
7656,0.233768361,Yes,No
7657,0.244691555,No,No
7658,0.643946239,No,No
7659,0.789068464,No,No
7660,0.582332093,No,No
7661,0.884983154,No,No
7662,0.211443269,No,No
7663,0.25241443,No,No
7664,0.636955504,Yes,Yes
7665,0.829368185,No,No
7666,0.539351802,No,No
7667,0.010381573,No,No
7668,0.676943129,No,Yes
7669,0.813582433,No,No
7670,0.276543628,No,No
7671,0.054198229,No,No
7672,0.517951978,No,No
7673,0.04215522,No,No
7674,0.416016744,No,No
7675,0.017817844,No,Yes
7676,0.224966723,No,No
7677,0.388822452,No,No
7678,0.11170589,No,No
7679,0.114155904,Yes,No
7680,0.82706174,No,No
7681,0.041423867,No,No
7682,0.688966249,No,No
7683,0.814482049,Yes,No
7684,0.130722354,No,No
7685,0.195370735,Yes,No
7686,0.641493302,No,No
7687,0.315646613,Yes,No
7688,0.476423071,No,Yes
7689,0.836002708,No,No
7690,0.137983171,No,No
7691,0.619652522,Yes,No
7692,0.942397722,Yes,No
7693,0.05746663,No,No
7694,0.060006765,No,No
7695,0.554742373,No,No
7696,0.960075796,Yes,No
7697,0.220473642,No,No
7698,0.33079197,No,No
7699,0.098647975,No,No
7700,0.36224723,No,No
7701,0.04433248,No,No
7702,0.389093998,No,No
7703,0.555487775,No,No
7704,0.975004827,No,No
7705,0.81838798,No,No
7706,0.822065411,No,No
7707,0.228144325,No,No
7708,0.087234702,No,Yes
7709,0.603074704,No,No
7710,0.521138195,No,No
7711,0.516503877,No,No
7712,0.109007986,Yes,No
7713,0.493884894,No,No
7714,0.150355741,No,No
7715,0.422114594,No,No
7716,0.062162633,No,No
7717,0.856892599,No,No
7718,0.013180086,No,No
7719,0.939323139,No,No
7720,0.862891823,No,No
7721,0.752608073,No,No
7722,0.982550582,No,No
7723,0.053819997,No,No
7724,0.641597106,No,No
7725,0.84930209,No,No
7726,0.126617097,No,No
7727,0.584774979,No,No
7728,0.393921909,No,No
7729,0.435827113,No,No
7730,0.912524085,No,No
7731,0.53865145,No,No
7732,0.093262045,No,No
7733,0.937216174,No,No
7734,0.185211171,No,No
7735,0.892636816,Yes,No
7736,0.970920721,Yes,Yes
7737,0.877837463,Yes,No
7738,0.677133778,Yes,No
7739,0.74355182,Yes,Yes
7740,0.699867244,Yes,No
7741,0.460524388,No,No
7742,0.274419719,No,No
7743,0.28500273,No,No
7744,0.731167861,No,No
7745,0.626036448,Yes,No
7746,0.584884034,No,No
7747,0.652608838,Yes,No
7748,0.774786235,Yes,No
7749,0.748340915,No,No
7750,0.105396406,No,Yes
7751,0.36303505,No,No
7752,0.263967137,No,No
7753,0.538238662,Yes,No
7754,0.061416082,No,No
7755,0.762464047,No,No
7756,0.106527334,No,No
7757,0.271402026,No,No
7758,0.782741505,No,No
7759,0.051559983,No,No
7760,0.660201069,No,No
7761,0.924478272,No,Yes
7762,0.617637817,Yes,No
7763,0.712657487,No,No
7764,0.792266873,No,Yes
7765,0.222246322,Yes,No
7766,0.580963918,No,No
7767,0.309056716,No,No
7768,0.249495379,No,No
7769,0.192456415,No,No
7770,0.585430615,No,No
7771,0.794531927,Yes,No
7772,0.875889064,Yes,No
7773,0.428585946,Yes,Yes
7774,0.372899,No,No
7775,0.687306902,No,No
7776,0.780359242,Yes,No
7777,0.253319337,Yes,No
7778,0.297290884,No,No
7779,0.533393319,No,No
7780,0.444385688,No,Yes
7781,0.705787733,No,No
7782,0.504484991,No,No
7783,0.111599106,No,No
7784,0.165953195,No,No
7785,0.901908844,No,No
7786,0.227398365,Yes,No
7787,0.050086091,No,Yes
7788,0.731454558,No,No
7789,0.684011144,No,No
7790,0.600076019,No,No
7791,0.502256154,Yes,No
7792,0.969580354,No,No
7793,0.119832296,No,No
7794,0.510162783,No,No
7795,0.564044943,No,No
7796,0.022492918,No,Yes
7797,0.411992425,No,No
7798,0.782802125,Yes,No
7799,0.471098755,No,No
7800,0.87527845,Yes,No
7801,0.644798932,No,No
7802,0.766085364,No,Yes
7803,0.804480135,No,No
7804,0.689500239,No,No
7805,0.74938066,Yes,Yes
7806,0.69531054,No,No
7807,0.550463748,No,No
7808,0.566532966,No,No
7809,0.189884783,No,No
7810,0.827439233,No,Yes
7811,0.312137314,No,No
7812,0.535736882,No,No
7813,0.249545558,Yes,No
7814,0.695864979,No,No
7815,0.975168952,No,No
7816,0.801940235,No,No
7817,0.619095482,Yes,No
7818,0.567506534,Yes,No
7819,0.489771257,No,No
7820,0.204971432,No,No
7821,0.348010052,No,No
7822,0.406394074,No,No
7823,0.944569075,No,No
7824,0.425582854,No,No
7825,0.586190355,Yes,No
7826,0.922424541,No,No
7827,0.518426408,Yes,No
7828,0.25144978,No,No
7829,0.381006107,No,No
7830,0.3755392,No,Yes
7831,0.714717565,Yes,No
7832,0.29612073,No,No
7833,0.730288578,Yes,No
7834,0.889242712,No,No
7835,0.336073012,No,No
7836,0.1353411,No,No
7837,0.638554351,No,No
7838,0.360854468,No,No
7839,0.533986167,No,No
7840,0.634165632,No,No
7841,0.407742944,No,No
7842,0.924694452,No,No
7843,0.399614654,No,No
7844,0.307374327,No,No
7845,0.885675221,No,No
7846,0.136301723,Yes,No
7847,0.124208929,No,No
7848,0.935698208,No,Yes
7849,0.208968414,Yes,No
7850,0.148437404,Yes,No
7851,0.535168304,No,No
7852,0.046788466,No,No
7853,0.620015001,Yes,No
7854,0.452930798,No,No
7855,0.640411964,No,No
7856,0.283936904,No,No
7857,0.905472214,No,No
7858,0.270580713,No,No
7859,0.637564686,No,No
7860,0.945091851,Yes,Yes
7861,0.400809288,No,No
7862,0.161426528,No,No
7863,0.068382476,No,No
7864,0.963017997,No,No
7865,0.763701486,No,Yes
7866,0.91895206,No,No
7867,0.698833053,No,No
7868,0.342448504,No,Yes
7869,0.123016586,No,No
7870,0.929306859,No,No
7871,0.489619044,No,No
7872,0.396508996,No,No
7873,0.577792061,No,No
7874,0.106559321,No,No
7875,0.309203819,No,No
7876,0.637876107,No,No
7877,0.100122946,Yes,No
7878,0.135242759,No,No
7879,0.510587864,No,No
7880,0.623457125,No,Yes
7881,0.187001706,Yes,No
7882,0.033084634,No,No
7883,0.958366893,No,No
7884,0.027492658,Yes,No
7885,0.002052042,No,No
7886,0.323340569,No,No
7887,0.222453169,No,No
7888,0.573586362,No,No
7889,0.894208877,No,No
7890,0.481107672,No,No
7891,0.773301209,No,No
7892,0.909227038,No,No
7893,0.189399654,No,No
7894,0.488310886,No,No
7895,0.64207,No,No
7896,0.331883238,No,No
7897,0.739752111,No,No
7898,0.705314975,Yes,Yes
7899,0.421094284,Yes,No
7900,0.087953753,No,No
7901,0.011568783,No,No
7902,0.369349562,No,No
7903,0.082068845,No,Yes
7904,0.781624443,No,No
7905,0.334325783,No,No
7906,0.666098276,No,No
7907,0.346378987,No,No
7908,0.795938417,No,Yes
7909,0.888412497,No,No
7910,0.837514149,No,No
7911,0.484473564,No,No
7912,0.083951611,No,No
7913,0.371711106,Yes,No
7914,0.424455995,Yes,No
7915,0.960254011,Yes,No
7916,0.565497305,Yes,No
7917,0.640846233,No,No
7918,0.782003581,No,No
7919,0.568202467,Yes,No
7920,0.598484609,Yes,No
7921,0.245327797,No,No
7922,0.058866608,No,Yes
7923,0.721385879,No,No
7924,0.848684697,No,No
7925,0.412000183,No,No
7926,0.548914453,No,Yes
7927,0.307285227,No,No
7928,0.450220593,No,No
7929,0.208889726,No,No
7930,0.759886808,No,No
7931,0.491911788,No,No
7932,0.547156553,Yes,No
7933,0.037088078,No,No
7934,0.622398392,No,No
7935,0.202655812,No,No
7936,0.383394644,Yes,No
7937,0.4127157,No,Yes
7938,0.448732597,No,No
7939,0.227436389,No,No
7940,0.850110225,No,No
7941,0.427850151,No,No
7942,0.612134458,No,No
7943,0.613937546,No,No
7944,0.606984674,No,No
7945,0.559318009,No,No
7946,0.822625748,No,No
7947,0.812617814,No,No
7948,0.417144573,No,No
7949,0.635846048,Yes,No
7950,0.102829245,No,No
7951,0.090772678,Yes,No
7952,0.479916406,No,Yes
7953,0.900204024,No,No
7954,0.649999703,No,No
7955,0.669216423,No,No
7956,0.157673312,Yes,No
7957,0.453304444,No,No
7958,0.400790945,Yes,No
7959,0.782978347,Yes,No
7960,0.137824097,No,No
7961,0.539191007,Yes,No
7962,0.911351503,Yes,No
7963,0.89245989,No,No
7964,0.85233711,No,No
7965,0.374985313,No,No
7966,0.941100691,Yes,No
7967,0.805300509,No,No
7968,0.851141319,No,No
7969,0.932353794,No,Yes
7970,0.937001266,No,No
7971,0.240064963,No,No
7972,0.127687712,No,No
7973,0.690874944,No,No
7974,0.563213957,Yes,No
7975,0.327426506,No,No
7976,0.684449507,No,No
7977,0.061996877,Yes,No
7978,0.047208316,No,No
7979,0.354310584,No,No
7980,0.193846623,No,Yes
7981,0.718556051,No,No
7982,0.948021838,No,No
7983,0.661627414,Yes,No
7984,0.654784367,No,No
7985,0.006595573,No,No
7986,0.512276972,No,No
7987,0.81710132,Yes,No
7988,0.654120365,Yes,No
7989,0.227782385,No,No
7990,0.848475248,Yes,No
7991,0.964376724,No,No
7992,0.278992848,No,No
7993,0.207094342,No,No
7994,0.338526905,No,No
7995,0.063158284,No,No
7996,0.873432673,No,No
7997,0.929299481,No,Yes
7998,0.63330304,Yes,Yes
7999,0.764334813,No,No
8000,0.668650677,No,No
8001,0.377354229,Yes,No
8002,0.632042362,No,No
8003,0.836320171,Yes,No
8004,0.80990741,No,No
8005,0.081057526,Yes,No
8006,0.462600961,No,Yes
8007,0.397321464,No,No
8008,0.752008746,No,No
8009,0.50137594,No,No
8010,0.349701109,No,Yes
8011,0.706349761,Yes,No
8012,0.47357852,Yes,No
8013,0.256624028,No,No
8014,0.890416923,No,No
8015,0.113047848,Yes,Yes
8016,0.018087707,No,No
8017,0.143911033,No,No
8018,0.163643253,No,No
8019,0.5380422,Yes,No
8020,0.624865501,No,No
8021,0.448611134,No,No
8022,0.204171245,No,No
8023,0.132190899,No,No
8024,0.492151969,No,No
8025,0.565483088,No,No
8026,0.303961372,No,No
8027,0.220439947,No,No
8028,0.080592727,No,No
8029,0.026244487,No,No
8030,0.105736431,No,No
8031,0.742079412,No,No
8032,0.34401865,No,No
8033,0.027418915,No,No
8034,0.508165272,No,No
8035,0.536067267,Yes,No
8036,0.42868878,No,No
8037,0.110682812,No,No
8038,0.754967398,No,No
8039,0.689081588,No,No
8040,0.394729138,No,Yes
8041,0.380815357,No,Yes
8042,0.155935115,No,No
8043,0.753549347,Yes,No
8044,0.599573904,No,No
8045,0.085793446,No,No
8046,0.378063458,No,No
8047,0.903560943,No,No
8048,0.452374602,No,No
8049,0.324927499,No,No
8050,0.643784075,No,No
8051,0.202972378,Yes,No
8052,0.523803398,No,No
8053,0.669522754,Yes,No
8054,0.854878416,No,No
8055,0.692504303,No,No
8056,0.384409797,No,No
8057,0.767800173,No,No
8058,0.898399928,Yes,No
8059,0.477763625,No,No
8060,0.004500785,No,No
8061,0.880918026,No,No
8062,0.165441992,No,No
8063,0.126325505,No,No
8064,0.307678566,No,No
8065,0.379983745,Yes,No
8066,0.799376698,No,No
8067,0.389183385,No,No
8068,0.048821166,No,No
8069,0.63596168,No,No
8070,0.671221023,No,No
8071,0.814220921,No,No
8072,0.398866081,No,No
8073,0.086071076,No,No
8074,0.553062278,No,Yes
8075,0.120997383,Yes,No
8076,0.017075323,No,Yes
8077,0.778583472,No,No
8078,0.4034106,No,No
8079,0.525005172,No,No
8080,0.662849203,No,No
8081,0.401027667,No,Yes
8082,0.051131592,No,No
8083,0.252743658,No,Yes
8084,0.194341191,Yes,No
8085,0.977394021,Yes,No
8086,0.739505454,Yes,No
8087,0.451549998,No,No
8088,0.063367396,No,No
8089,0.115850522,Yes,No
8090,0.812899569,Yes,No
8091,0.945449094,No,No
8092,0.031350184,No,No
8093,0.910397123,No,No
8094,0.380563713,Yes,No
8095,0.213632661,No,No
8096,0.102232357,No,No
8097,0.771748942,Yes,No
8098,0.468910485,No,No
8099,0.832423782,Yes,No
8100,0.226157153,No,No
8101,0.678568037,No,No
8102,0.118121705,No,No
8103,0.089750684,No,No
8104,0.13339985,No,Yes
8105,0.808901301,No,Yes
8106,0.655619735,No,No
8107,0.165963892,Yes,No
8108,0.384772211,No,No
8109,0.76368601,No,Yes
8110,0.285674389,No,No
8111,0.921263712,No,No
8112,0.914602791,No,No
8113,0.552900826,Yes,No
8114,0.631974269,No,No
8115,0.653218353,No,No
8116,0.258468458,No,No
8117,0.365321389,No,No
8118,0.13594111,Yes,No
8119,0.924871342,No,No
8120,0.723849439,No,No
8121,0.046356266,No,No
8122,0.54938745,No,No
8123,0.343073735,No,No
8124,0.815287877,No,No
8125,0.343800088,Yes,No
8126,0.644150125,No,Yes
8127,0.165740333,No,No
8128,0.55875549,No,No
8129,0.293885733,No,No
8130,0.164888422,No,No
8131,0.619259147,Yes,No
8132,0.6386412,Yes,No
8133,0.983353781,No,No
8134,0.66910606,No,No
8135,0.515709939,No,Yes
8136,0.912620843,No,No
8137,0.828280819,No,No
8138,0.548746278,No,No
8139,0.511349078,No,No
8140,0.941969186,No,No
8141,0.617127044,No,No
8142,0.713779169,No,No
8143,0.086679042,Yes,No
8144,0.718305621,No,No
8145,0.264681842,No,No
8146,0.115537923,No,No
8147,0.849666109,No,No
8148,0.691191087,No,No
8149,0.407564312,No,No
8150,0.431416726,No,Yes
8151,0.197117722,No,No
8152,0.009550995,No,Yes
8153,0.34935914,No,No
8154,0.14841436,No,No
8155,0.421726796,No,No
8156,0.833825088,No,No
8157,0.114754363,Yes,No
8158,0.091753602,No,No
8159,0.90210222,No,Yes
8160,0.745139562,No,No
8161,0.053069866,No,No
8162,0.079570485,Yes,No
8163,0.684924228,No,No
8164,0.370344202,No,No
8165,0.724173296,No,No
8166,0.404454069,No,No
8167,0.967786687,No,No
8168,0.694416612,No,No
8169,0.046615765,No,No
8170,0.330501775,No,No
8171,0.563606186,No,No
8172,0.141873638,No,No
8173,0.0025203,Yes,No
8174,0.079308132,No,No
8175,0.524263478,No,No
8176,0.632255091,No,No
8177,0.092903376,Yes,No
8178,0.665156524,No,No
8179,0.617124157,No,No
8180,0.939896982,No,No
8181,0.840675492,No,No
8182,0.943241864,No,Yes
8183,0.966107623,No,No
8184,0.440808536,No,No
8185,0.487910681,No,No
8186,0.281621968,No,Yes
8187,0.508432403,No,Yes
8188,0.150714698,No,No
8189,0.671430961,No,No
8190,0.024932535,No,No
8191,0.235627756,No,No
8192,0.208071698,No,No
8193,0.937889071,No,No
8194,0.144901752,No,Yes
8195,0.890775451,No,Yes
8196,0.124358221,No,Yes
8197,0.650697986,No,No
8198,0.319885968,No,No
8199,0.316002369,No,No
8200,0.9982711,No,No
8201,0.226042858,No,No
8202,0.202560068,No,No
8203,0.589334749,No,No
8204,0.740752397,No,No
8205,0.982504524,No,No
8206,0.701413774,No,No
8207,0.561871066,No,No
8208,0.409131718,No,No
8209,0.595112809,No,No
8210,0.600834997,Yes,No
8211,0.217711494,No,Yes
8212,0.671208562,No,No
8213,0.204423791,No,No
8214,0.489954823,Yes,No
8215,0.259869513,No,No
8216,0.312801024,No,No
8217,0.61387702,No,No
8218,0.064485115,No,No
8219,0.012034815,No,No
8220,0.13062001,Yes,No
8221,0.168706978,No,No
8222,0.197872968,No,No
8223,0.77393107,No,No
8224,0.446857967,Yes,No
8225,0.469936134,Yes,No
8226,0.644334163,Yes,No
8227,0.729108768,No,No
8228,0.00350835,No,No
8229,0.856725336,No,Yes
8230,0.988434847,No,No
8231,0.121807432,No,No
8232,0.651080584,No,No
8233,0.002413754,No,No
8234,0.049029486,No,No
8235,0.28500102,Yes,No
8236,0.846404084,No,No
8237,0.652500901,No,No
8238,0.445820932,No,No
8239,0.438598474,No,No
8240,0.466053574,No,No
8241,0.311033108,No,No
8242,0.877714518,No,No
8243,0.567869131,Yes,No
8244,0.483949964,No,No
8245,0.465076603,No,No
8246,0.935826467,Yes,No
8247,0.723661928,Yes,No
8248,0.144814555,No,No
8249,0.43697017,No,No
8250,0.28837221,Yes,No
8251,0.986868658,No,No
8252,0.415395706,No,No
8253,0.067870103,Yes,No
8254,0.411212001,Yes,No
8255,0.321350281,No,No
8256,0.599582647,No,Yes
8257,0.226078175,No,No
8258,0.03597365,Yes,No
8259,0.095880375,No,No
8260,0.28314759,No,No
8261,0.348322632,No,No
8262,0.83445054,Yes,No
8263,0.270069684,No,Yes
8264,0.031493053,No,No
8265,0.780733483,No,No
8266,0.86891757,Yes,No
8267,0.492306237,No,No
8268,0.284927231,No,No
8269,0.77213988,Yes,No
8270,0.008898407,No,No
8271,0.924028229,No,No
8272,0.865531645,No,No
8273,0.54483321,No,No
8274,0.277581188,No,No
8275,0.032844883,No,No
8276,0.99982375,No,No
8277,0.762073723,No,No
8278,0.338709876,Yes,No
8279,0.019271972,No,No
8280,0.639291728,No,No
8281,0.986904006,No,No
8282,0.707072709,Yes,No
8283,0.083714409,No,Yes
8284,0.402278372,Yes,No
8285,0.109183463,No,No
8286,0.91216055,No,No
8287,0.330414471,No,No
8288,0.733376529,No,No
8289,0.084690358,No,No
8290,0.128414696,No,No
8291,0.679487662,No,No
8292,0.843479948,Yes,No
8293,0.201449956,No,No
8294,0.418337246,No,No
8295,0.619417035,No,No
8296,0.796276339,No,No
8297,0.62819661,No,No
8298,0.095425921,No,No
8299,0.542819328,Yes,No
8300,0.884606681,Yes,No
8301,0.868023721,No,No
8302,0.585015608,No,No
8303,0.995696207,No,Yes
8304,0.105123722,Yes,No
8305,0.478595357,No,No
8306,0.775123639,No,No
8307,0.141038118,Yes,No
8308,0.972749761,No,No
8309,0.354046545,Yes,No
8310,0.350139754,No,No
8311,0.213194301,No,No
8312,0.288017464,No,No
8313,0.5775889,No,No
8314,0.429354289,Yes,Yes
8315,0.193378178,Yes,No
8316,0.80913994,Yes,No
8317,0.062239307,No,No
8318,0.834652745,No,No
8319,0.274938725,No,No
8320,0.495903333,No,No
8321,0.381064539,No,No
8322,0.570602113,Yes,Yes
8323,0.795989995,No,No
8324,0.989319793,Yes,No
8325,0.306059146,No,No
8326,0.553804412,No,No
8327,0.466007549,Yes,No
8328,0.998928159,No,No
8329,0.80891363,No,No
8330,0.397083859,No,No
8331,0.476879056,No,No
8332,0.245956594,No,No
8333,0.75524732,Yes,Yes
8334,0.845211786,No,No
8335,0.964986824,Yes,No
8336,0.565828897,No,No
8337,0.670683002,No,No
8338,0.446058832,No,No
8339,0.60912851,No,No
8340,0.34874903,No,No
8341,0.737689117,No,No
8342,0.022700366,No,No
8343,0.02845685,Yes,No
8344,0.71612089,No,No
8345,0.930682803,Yes,No
8346,0.632248934,No,No
8347,0.726528299,Yes,No
8348,0.823934291,No,No
8349,0.361674264,No,No
8350,0.108113658,No,No
8351,0.933092287,Yes,No
8352,0.938570565,No,No
8353,0.441840556,No,No
8354,0.217169657,Yes,No
8355,0.892354383,No,No
8356,0.708426697,No,No
8357,0.008228351,No,No
8358,0.107719701,No,No
8359,0.983199643,Yes,No
